owner_username,owner_id,date,url,typename,likes,comments
tamara_ondagram,4769975,2018/10/9 13:40,https://instagram.fzty2-1.fna.fbcdn.net/vp/e4a8e61943bc50b493bdeb699efa1f0b/5D201CB0/t51.2885-15/e35/42609279_1926576154103338_8698062608978623658_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,49,3
tamara_ondagram,4769975,2018/10/9 3:13,https://instagram.fzty2-1.fna.fbcdn.net/vp/d73aeee809e84539403f372c84cb35e6/5D05CCA4/t51.2885-15/e35/43195303_2193177400712856_6348813329598828532_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,79,8
tamara_ondagram,4769975,2018/9/26 2:48,https://instagram.fzty2-1.fna.fbcdn.net/vp/f861defcf5275bc88698039ca00c04d3/5D1256E7/t51.2885-15/e35/41660994_315456879036644_5074301241631159166_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,78,1
tamara_ondagram,4769975,2018/8/20 13:56,https://instagram.fzty2-1.fna.fbcdn.net/vp/00d9b208d2bb13ee4d04779ff54468d8/5D27FF79/t51.2885-15/e35/39328431_2137228786499941_1857037708673679360_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,75,3
tamara_ondagram,4769975,2018/8/16 14:48,https://instagram.fzty2-1.fna.fbcdn.net/vp/b3e634d3eba112d02147ccc1c214b96c/5D1624DF/t51.2885-15/e35/38797942_285344622289198_5859247930560479232_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,44,0
tamara_ondagram,4769975,2018/8/14 4:22,https://instagram.fzty2-1.fna.fbcdn.net/vp/0136a6e76cf2290924805fca247afa86/5D099018/t51.2885-15/e35/38462096_462600704256042_6965236618126950400_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,42,3
tamara_ondagram,4769975,2018/8/14 4:16,https://instagram.fzty2-1.fna.fbcdn.net/vp/03d76dab67086445ace518e87ad97c79/5D28800B/t51.2885-15/e35/38198683_2001174589945369_3176516760824184832_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,28,2
tamara_ondagram,4769975,2018/8/14 4:12,https://instagram.fzty2-1.fna.fbcdn.net/vp/a778d74bd4c46dc06e4b126e69f71a89/5D1F37D3/t51.2885-15/e35/38097158_260384647909430_7187050221308739584_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,54,2
tamara_ondagram,4769975,2018/8/14 4:06,https://instagram.fzty2-1.fna.fbcdn.net/vp/3336d7462ca326f59e0075d426207b2b/5D01B4D3/t51.2885-15/e35/38042606_262279477598409_8826728353915469824_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,48,2
tamara_ondagram,4769975,2018/8/11 23:14,https://instagram.fzty2-1.fna.fbcdn.net/vp/b60485de9f95f8b65dd3501afa765b11/5D1DE89C/t51.2885-15/e35/38225914_1891645960893376_3924730115673554944_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,28,0
tamara_ondagram,4769975,2018/8/11 22:44,https://instagram.fzty2-1.fna.fbcdn.net/vp/d68ce6865120191ebc49e7f7cfa05b67/5D1D55E8/t51.2885-15/e35/38472969_305299773369508_4127822742391095296_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,65,2
tamara_ondagram,4769975,2018/8/11 22:34,https://instagram.fzty2-1.fna.fbcdn.net/vp/a98d151ea91fa5211b2de2a38f0692a0/5D0AC88C/t51.2885-15/e35/38845051_440626996434954_4848257833612869632_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,23,0
tamara_ondagram,4769975,2018/8/6 4:03,https://instagram.fzty2-1.fna.fbcdn.net/vp/e6dc2ce7495c68f8bf86ceaf6816ec9a/5D266194/t51.2885-15/e35/37964751_1749748441804903_3272224884335312896_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,13,0
tamara_ondagram,4769975,2018/8/6 1:20,https://instagram.fzty2-1.fna.fbcdn.net/vp/5b5b064468b29263d2ead7b53dce88c7/5D1F8577/t51.2885-15/e35/38424205_211992209476337_593333724599287808_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,43,0
tamara_ondagram,4769975,2018/8/1 11:54,https://instagram.fzty2-1.fna.fbcdn.net/vp/8b52c391806841ddbda2ddb5a8a733c9/5D1261FE/t51.2885-15/e35/37617827_2031129753588531_4464026073583058944_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,89,14
tamara_ondagram,4769975,2018/8/1 10:31,https://instagram.fzty2-1.fna.fbcdn.net/vp/8330d8a3e3dfb36f459166e603d25c6f/5D1751BB/t51.2885-15/e35/37638033_275120856406254_3629946285148078080_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,83,9
tamara_ondagram,4769975,2018/7/26 3:59,https://instagram.fzty2-1.fna.fbcdn.net/vp/1df40476290d32debd9eeea4f3f13227/5D1179CE/t51.2885-15/e35/37026204_2166221930322695_9119342981143330816_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,25,0
tamara_ondagram,4769975,2018/7/19 14:40,https://instagram.fzty2-1.fna.fbcdn.net/vp/c500a5f4e9fda0dcfe2826577fc8d0ff/5C7EB7A6/t51.2885-15/e15/36864862_279422072828430_1090237676692439040_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphVideo,15,9
tamara_ondagram,4769975,2018/7/10 18:04,https://instagram.fzty2-1.fna.fbcdn.net/vp/2f84e463d731583fa63350ab27548c92/5C7EFC2E/t51.2885-15/e15/36740189_405003210008015_8802298837633859584_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphVideo,26,2
tamara_ondagram,4769975,2018/7/7 2:30,https://instagram.fzty2-1.fna.fbcdn.net/vp/2d1f9af71b6f4929c293c9803ea3b204/5C7E9C50/t51.2885-15/e15/36536272_2105256729747201_7269074759403438080_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphVideo,18,0
tamara_ondagram,4769975,2018/7/6 16:53,https://instagram.fzty2-1.fna.fbcdn.net/vp/56bfbb325d074c807f40227236e161b1/5D0293C0/t51.2885-15/e35/36160566_2125065214438307_1063622881050624_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,34,1
tamara_ondagram,4769975,2018/7/3 5:27,https://instagram.fzty2-1.fna.fbcdn.net/vp/64dad11348f0e5d5f68f4cfc24f10da0/5D2087BF/t51.2885-15/e35/36085295_256774501541429_1240794362229555200_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,48,5
tamara_ondagram,4769975,2018/6/29 19:55,https://instagram.fzty2-1.fna.fbcdn.net/vp/24886ea448f03fb05be996564cb709b4/5D105465/t51.2885-15/e35/35001465_1590202611107406_4402266745969049600_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,45,3
tamara_ondagram,4769975,2018/6/24 19:47,https://instagram.fzty2-1.fna.fbcdn.net/vp/83d54b62738f096838c4b6fd1309e24c/5C7EF77F/t51.2885-15/e15/36135867_405320256637105_45481848238768128_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphVideo,19,4
tamara_ondagram,4769975,2018/6/24 19:34,https://instagram.fzty2-1.fna.fbcdn.net/vp/38a42803dcdb555e9d50712f7dfdbb38/5D024CD7/t51.2885-15/e35/35575132_2067805273539950_2748717398004596736_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,26,2
tamara_ondagram,4769975,2018/6/22 2:24,https://instagram.fzty2-1.fna.fbcdn.net/vp/a7268bcbd77005e843135cdf80ea1eb1/5D0D1A74/t51.2885-15/e35/34884628_207764726718552_8098754315188961280_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,26,1
tamara_ondagram,4769975,2018/6/20 18:06,https://instagram.fzty2-1.fna.fbcdn.net/vp/688aabe9fff7718cd2861ee3e08ba27c/5C7EC0F5/t51.2885-15/e15/34311651_466795627094174_3125368356073373696_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphVideo,24,3
tamara_ondagram,4769975,2018/6/16 13:15,https://instagram.fzty2-1.fna.fbcdn.net/vp/e3d25203f9ffae4f8c7ae6834b286f04/5D1AD9D2/t51.2885-15/e35/34096461_729783314080078_3243580519077642240_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,30,1
tamara_ondagram,4769975,2018/6/15 3:28,https://instagram.fzty2-1.fna.fbcdn.net/vp/63f086b4db348b39a8980afcd002c9ec/5D17DD0F/t51.2885-15/e35/33481002_256997408178845_1984684652106874880_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,10,1
tamara_ondagram,4769975,2018/6/15 3:24,https://instagram.fzty2-1.fna.fbcdn.net/vp/00183a9e997e326eeef63adc420703c3/5D23D170/t51.2885-15/e35/35000997_205175666977257_5108709022719016960_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,25,1
tamara_ondagram,4769975,2018/6/15 3:18,https://instagram.fzty2-1.fna.fbcdn.net/vp/b112e3282fdf890c38882cdf150f14f7/5D07ECA7/t51.2885-15/e35/34563900_266883714050435_4824316062407327744_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,27,0
tamara_ondagram,4769975,2018/6/13 22:57,https://instagram.fzty2-1.fna.fbcdn.net/vp/e87f164c247661643f4c09baa111291d/5D041276/t51.2885-15/e35/35001123_178594386171564_7376498754834137088_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,37,4
tamara_ondagram,4769975,2018/6/9 23:48,https://instagram.fzty2-1.fna.fbcdn.net/vp/08d95909fe5b824776ac80364c9b9520/5C7E90C2/t51.2885-15/e15/33559775_2095923223998430_1245134959258107904_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphVideo,35,3
tamara_ondagram,4769975,2018/6/8 14:58,https://instagram.fzty2-1.fna.fbcdn.net/vp/48eb893bf4b1ef2e9eb8e6ddcb51c2e4/5D0303B2/t51.2885-15/e35/33858512_667746326901831_1754330433442545664_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,32,2
tamara_ondagram,4769975,2018/6/4 23:24,https://instagram.fzty2-1.fna.fbcdn.net/vp/ad7415563e627a458868491a39136201/5D105725/t51.2885-15/e35/33101039_265944423949401_4641966508526796800_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,45,3
tamara_ondagram,4769975,2018/5/26 13:46,https://instagram.fzty2-1.fna.fbcdn.net/vp/54b471da8e04a7511575fc3a9bff491e/5D103BF7/t51.2885-15/e35/32495103_172317370275108_6897764107835932672_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,55,6
tamara_ondagram,4769975,2018/5/25 16:05,https://instagram.fzty2-1.fna.fbcdn.net/vp/57a5ad76fa7fbd2252b8d4edd0cfab0b/5D103CDD/t51.2885-15/e35/33638696_1818467454900438_3739286579022135296_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,34,4
tamara_ondagram,4769975,2018/5/23 21:43,https://instagram.fzty2-1.fna.fbcdn.net/vp/38bd0338df6450fff408dc04137641d9/5D1F2D32/t51.2885-15/e35/32163799_371278760032194_4628577837039747072_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,19,0
tamara_ondagram,4769975,2018/5/21 21:49,https://instagram.fzty2-1.fna.fbcdn.net/vp/283575523f1f8c426e440753f8df0fe8/5D19AB4A/t51.2885-15/e35/31897712_372954549877967_5364097557779709952_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,52,6
tamara_ondagram,4769975,2018/5/19 23:18,https://instagram.fzty2-1.fna.fbcdn.net/vp/ccb8363b31f3c456e3c061a2b48c1938/5D034CB8/t51.2885-15/e35/31680644_192295558085191_7522263047142899712_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,26,1
tamara_ondagram,4769975,2018/5/19 15:42,https://instagram.fzty2-1.fna.fbcdn.net/vp/65ec71a4b0adbc086f2d02f41bb8cefa/5D1ED139/t51.2885-15/e35/31970474_589079658114659_2681054178280734720_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,57,6
tamara_ondagram,4769975,2018/5/17 14:46,https://instagram.fzty2-1.fna.fbcdn.net/vp/1ac63f2e43b7278229bb2d3259bd7586/5C7E8DB3/t51.2885-15/e15/31279521_969569329873223_4992232735171936256_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphVideo,25,0
tamara_ondagram,4769975,2018/5/17 14:16,https://instagram.fzty2-1.fna.fbcdn.net/vp/ddc94a30eaf33d453055d5269a80bab8/5C7ECA2A/t51.2885-15/e15/31571388_232284120866755_8975477047199531008_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphVideo,39,4
tamara_ondagram,4769975,2018/5/16 16:40,https://instagram.fzty2-1.fna.fbcdn.net/vp/589e800274f2124b907b138aa17b57a3/5D0CD1A3/t51.2885-15/e35/32121708_174012449963881_577225024553877504_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,85,26
tamara_ondagram,4769975,2018/5/16 16:26,https://instagram.fzty2-1.fna.fbcdn.net/vp/e33fc141879877c09cf6f4cc0bce74ff/5D16A6C9/t51.2885-15/e35/31878211_1756716387750270_6619080499090423808_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,54,6
tamara_ondagram,4769975,2018/5/14 2:50,https://instagram.fzty2-1.fna.fbcdn.net/vp/8288301c4c8b5085d447923e127956c3/5D215056/t51.2885-15/e35/31966724_850425628487324_3254745058930327552_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,71,10
tamara_ondagram,4769975,2018/5/13 12:29,https://instagram.fzty2-1.fna.fbcdn.net/vp/37156fb07fd788ecbc9be5b0a11c7d69/5D048424/t51.2885-15/e35/31448987_2050708168277508_7612084582967410688_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,54,13
tamara_ondagram,4769975,2018/5/12 2:53,https://instagram.fzty2-1.fna.fbcdn.net/vp/cc96704668f9693606ff5d51243b617c/5D1A8D9D/t51.2885-15/e35/31386892_1511022889021029_1612049999560966144_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,99,5
tamara_ondagram,4769975,2018/4/15 16:37,https://instagram.fzty2-1.fna.fbcdn.net/vp/48e97897930ce8a8c6faf88cc1563d50/5D115CC3/t51.2885-15/e35/30077826_434645580327982_5327720821165129728_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,28,1
tamara_ondagram,4769975,2018/4/15 9:21,https://instagram.fzty2-1.fna.fbcdn.net/vp/30fb9750d91d67a66ef27ff4262eefb6/5D250126/t51.2885-15/e35/29740648_157747724920233_2411608378468990976_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,47,1
tamara_ondagram,4769975,2018/3/28 1:49,https://instagram.fzty2-1.fna.fbcdn.net/vp/f03c1e83df31e5f234552a8492e5d418/5D1C6D6B/t51.2885-15/e35/29416148_199115537356358_2216834356079493120_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,78,3
tamara_ondagram,4769975,2018/3/23 16:13,https://instagram.fzty2-1.fna.fbcdn.net/vp/dd839c4376fdbe17d7929c954c47dd7f/5D1BC97C/t51.2885-15/e35/29095007_973977249435904_4087751062591635456_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,35,0
tamara_ondagram,4769975,2018/3/18 16:41,https://instagram.fzty2-1.fna.fbcdn.net/vp/3b2f55c8ae2f905b4d1547cf22c24db7/5D0A09C4/t51.2885-15/e35/29089987_1418013288303455_8781824157303177216_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,10,1
tamara_ondagram,4769975,2018/3/13 19:13,https://instagram.fzty2-1.fna.fbcdn.net/vp/7010a28a76014fac51208dc4931c5a64/5D03C396/t51.2885-15/e35/28433019_2037951229780323_4429939559559593984_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,15,1
tamara_ondagram,4769975,2018/3/4 5:51,https://instagram.fzty2-1.fna.fbcdn.net/vp/7127f5cfc6800c0ef058335b512ff8f4/5D27C7DA/t51.2885-15/e35/28753005_1569841373071347_6698277269372141568_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,68,1
tamara_ondagram,4769975,2018/3/4 5:42,https://instagram.fzty2-1.fna.fbcdn.net/vp/6d40fa283f32f81cacf0f1ed190b80b3/5C7ED0EB/t51.2885-15/e15/28427236_578462069153444_3626069755040890880_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,62,5
tamara_ondagram,4769975,2018/3/4 5:20,https://instagram.fzty2-1.fna.fbcdn.net/vp/6efd1befe182a3756809672abb2d557c/5D164756/t51.2885-15/e35/28753389_2040894632815287_751340537717456896_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,41,1
tamara_ondagram,4769975,2018/3/4 5:09,https://instagram.fzty2-1.fna.fbcdn.net/vp/5b9e3029c2e216bda83fdf7271423fa3/5D159BF0/t51.2885-15/e35/28428556_162757314524960_451829949653843968_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,12,0
tamara_ondagram,4769975,2018/3/4 5:03,https://instagram.fzty2-1.fna.fbcdn.net/vp/cdb6c0711de9e78815aebffa88df6afb/5D057573/t51.2885-15/e35/28158454_558273671207189_2956934998743056384_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,44,2
tamara_ondagram,4769975,2018/3/4 4:49,https://instagram.fzty2-1.fna.fbcdn.net/vp/3b0976e46836a9fc7710b1eee1fb3da5/5C7F0202/t51.2885-15/e15/28157391_2028625894075547_2167628406122872832_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,27,2
tamara_ondagram,4769975,2018/3/4 4:31,https://instagram.fzty2-1.fna.fbcdn.net/vp/f4b7c749f74bbc659a1411eb4b6f775e/5C7EF325/t51.2885-15/e15/28434074_878063122367130_5758037116424552448_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphVideo,9,0
tamara_ondagram,4769975,2018/3/4 4:17,https://instagram.fzty2-1.fna.fbcdn.net/vp/f319a79e696883d1249ed236cf7c060e/5D092724/t51.2885-15/e35/28429816_1336838776417411_686462857688121344_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,13,1
tamara_ondagram,4769975,2018/3/4 4:12,https://instagram.fzty2-1.fna.fbcdn.net/vp/a06eca60e1d3324df8770c5278d61d61/5D1C63C3/t51.2885-15/e35/28430751_773383409529018_6482925925523521536_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,29,3
tamara_ondagram,4769975,2018/3/2 5:27,https://instagram.fzty2-1.fna.fbcdn.net/vp/f4610c8753c39163e6eda1b2de1397d1/5D0D5427/t51.2885-15/e35/28152527_2100781903514114_884989539033022464_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,39,14
tamara_ondagram,4769975,2018/2/27 14:56,https://instagram.fzty2-1.fna.fbcdn.net/vp/bf595a071eddd4471bbea99358657e01/5D043850/t51.2885-15/e35/28158101_2143942495842591_3217398484340572160_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,20,3
tamara_ondagram,4769975,2018/2/25 15:47,https://instagram.fzty2-1.fna.fbcdn.net/vp/8fbd39bd5880bca16713c6187ef8f260/5D10D267/t51.2885-15/e35/28152667_1225533514257384_5136018525025992704_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,37,1
tamara_ondagram,4769975,2018/2/25 15:29,https://instagram.fzty2-1.fna.fbcdn.net/vp/971e61af18b5df94188d3e34d5353fb5/5C7EE496/t51.2885-15/e15/27894253_919855281524990_6916065118103011328_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphVideo,22,0
tamara_ondagram,4769975,2018/2/25 15:12,https://instagram.fzty2-1.fna.fbcdn.net/vp/7039ae7e9cb2b91400728bbfc63400d7/5C7E96B5/t51.2885-15/e15/28157633_195453557871020_3610402869691285504_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphVideo,23,1
tamara_ondagram,4769975,2018/2/25 2:08,https://instagram.fzty2-1.fna.fbcdn.net/vp/b6fd9f40779344e6737301a7175414ee/5C7E6538/t51.2885-15/e15/28430824_150207965658770_8870368219530002432_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphVideo,13,2
tamara_ondagram,4769975,2018/2/25 2:00,https://instagram.fzty2-1.fna.fbcdn.net/vp/1fc7754084829c71006a95ff1e9f593d/5C7E8847/t51.2885-15/e15/28435218_171032690195379_5349690781475012608_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphVideo,48,1
tamara_ondagram,4769975,2018/2/19 18:57,https://instagram.fzty2-1.fna.fbcdn.net/vp/551aa752ab042d093e7c54366bda6acc/5D129398/t51.2885-15/e35/27878788_586861738318354_5083445720141266944_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphImage,28,1
tamara_ondagram,4769975,2018/2/19 0:45,https://instagram.fzty2-1.fna.fbcdn.net/vp/518d46a5e3d871ffebb599fb9bc8a456/5C7EB2C3/t51.2885-15/e15/28156027_265944443943309_805261206418882560_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphVideo,19,2
tamara_ondagram,4769975,2018/2/18 21:21,https://instagram.fzty2-1.fna.fbcdn.net/vp/7c58b44183235b0a0059673326a5931b/5C7EE5D0/t51.2885-15/e15/27894348_168244713820600_2467444379246133248_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphVideo,10,2
tamara_ondagram,4769975,2018/2/18 4:31,https://instagram.fzty2-1.fna.fbcdn.net/vp/73c812fdd36fe90527931d754caccf83/5D261E7C/t51.2885-15/e35/27879853_588873764797419_3925824189872734208_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net,GraphSidecar,67,9
