twitterID,userID,username,content,retweet,favorite,date
1093664285266456576,66209470,andrew mccutchen,@JTRealmuto welcome to the @Phillies bro! Now we will have time to discuss this😭 https://t.co/J0bUslnHXL,838,4368,2019-02-08 00:14:19
1092941261999390720,66209470,andrew mccutchen,@eatbadfins my fault guys. I put this in my pocket when my son was trying to take a bite out of it. He likes this n… https://t.co/3urZKnRsTb,0,2,2019-02-06 00:21:17
1092859307438292993,66209470,andrew mccutchen,@phillies_daily 22. Im sure they will update that. Lol.,4,78,2019-02-05 18:55:37
1092854429609537537,66209470,andrew mccutchen,Eyyyy 🔥.  The dreads on the game was lit! I may go get a wig 😂 https://t.co/M3OQ7gEhSk,182,2805,2019-02-05 18:36:14
1091550332633735169,66209470,andrew mccutchen,💪 https://t.co/LRNZdfSNrR,15,674,2019-02-02 04:14:13
1089687807122116608,66209470,andrew mccutchen,When you know the only reason wifey RT’d Cardi B’s post is because she(my Wife) was a middle child😂. #TookItLiteral… https://t.co/BvDuG24uEv,8,262,2019-01-28 00:53:13
1089668761878253569,66209470,andrew mccutchen,"Instead of yelling “Safe” when my son falls on the ground, I’m gonna hit him with an “Out” and a huge ring’em up ca… https://t.co/l1nDO4gDtS",168,1963,2019-01-27 23:37:32
1089566806954729474,66209470,andrew mccutchen,Hol hol hol up????!!! Fooouuur???! 😱 https://t.co/PPsVC5FJ2g,680,4531,2019-01-27 16:52:24
1087782008254812161,66209470,andrew mccutchen,Citrus Cooler bro! Its a hybrid orange https://t.co/cooE7m5Dc9,20,492,2019-01-22 18:40:15
1087768648918405120,66209470,andrew mccutchen,@NoahWDugout i appreciate for havn my back bro. 🤝,3,11,2019-01-22 17:47:10
1087768245288005632,66209470,andrew mccutchen,@dawsonwrightmlb @Shawman23 @NoahWDugout I appreciate u homie,3,182,2019-01-22 17:45:34
1087767934204895235,66209470,andrew mccutchen,I think Brian needs a hug everyone! Let’s give him one 🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗 https://t.co/4krPivwmLE,560,10595,2019-01-22 17:44:19
1087475686766493699,66209470,andrew mccutchen,"“If you cant fly,then run. If you cant run, then walk. If you cant walk, then crawl. But by all means, keep moving.… https://t.co/qh2Iu6OUUI",784,5183,2019-01-21 22:23:02
1085612715140411394,66209470,andrew mccutchen,@MStrooo6 Me watchin this https://t.co/NGFeamktpK,6,228,2019-01-16 19:00:15
1083934048181981185,66209470,andrew mccutchen,Ooo yea we did turn a double play in Seattle! https://t.co/kbfyVd4rH5,9,514,2019-01-12 03:49:50
1083545357257228293,66209470,andrew mccutchen,That Jack Wilson one was 🔥 https://t.co/VevYU0mCNp,285,2473,2019-01-11 02:05:19
1082727202624626689,66209470,andrew mccutchen,It’s 58 degrees in Pittsburgh rn. Shoot Im bout to go swimming...in da tub https://t.co/QjS2rCwFGi,91,2113,2019-01-08 19:54:15
1081674617553604610,66209470,andrew mccutchen,I felt that in my spirit https://t.co/HoIeAvdtVI,488,2351,2019-01-05 22:11:40
1080274563831865344,66209470,andrew mccutchen,Happy 2019 everyone! I’m happy I get to see this beautiful face everyday...I’m also happy I get to see my wife’s be… https://t.co/Fr86hWJyZc,260,7963,2019-01-02 01:28:21
1079815472269410307,66209470,andrew mccutchen,Nice!!! I appreciate the support!Hope you have a great New Year! https://t.co/w0k9IxhazW,38,1085,2018-12-31 19:04:05
1079792528164032512,66209470,andrew mccutchen,Does this ever happen to you?🤣 https://t.co/eXwjSTLITV,5,160,2018-12-31 17:32:54
1079537342225043456,66209470,andrew mccutchen,🤬,203,2484,2018-12-31 00:38:53
1079534618385235968,66209470,andrew mccutchen,Okay I think I held my breath that entire 1:50 seconds of the 4th quarter of the Steelers game. Now lets go Brrrrooww...i cant say it. Lol,360,6184,2018-12-31 00:28:04
1077262565837803521,66209470,andrew mccutchen,It never gets old when I watch the history of Jackie Robinson. It’s hard to watch at times but I know it’s needed.… https://t.co/cWEm3DyA61,1147,13094,2018-12-24 17:59:44
1077004476786098177,66209470,andrew mccutchen,@fullerjoh https://t.co/fo5DvKpND9,2,106,2018-12-24 00:54:11
1076670198734901248,66209470,andrew mccutchen,Who used to rock the rubber band on their wrist back in the day? https://t.co/IxDt2PXP8c,280,5365,2018-12-23 02:45:53
1076527972570533888,66209470,andrew mccutchen,When dude dropped the Happy Easter at 2:35 😂😂😂 Im weak https://t.co/KiQ6n7UIVc,403,3040,2018-12-22 17:20:44
1074460185131913216,66209470,andrew mccutchen,Okay Im not tweeting during Steelers football games anymore! https://t.co/3r6WbdTug0,154,3354,2018-12-17 00:24:05
1074330592404271104,66209470,andrew mccutchen,@ksnyd_10 Nah but i got another one coming,1,2,2018-12-16 15:49:07
1074330197355347971,66209470,andrew mccutchen,"Installed a faucet in my kitchen. Now I feel like sir fix-a-lot. More importantly, it’s cuz I stayed at a holiday i… https://t.co/7INFkHeGuN",90,3539,2018-12-16 15:47:33
1073962725741604864,66209470,andrew mccutchen,"When you’re waiting for a shoe to drop at 10AM Eastern and it’s 9:59 and 50 seconds, but your internet start acting… https://t.co/vJ7mAAF10m",45,1077,2018-12-15 15:27:21
1073949534462664704,66209470,andrew mccutchen,"I just walked by @davidblaine and it seemed to have happened so fast, that it felt like magic. Or, I froze and am n… https://t.co/3WAywClwSx",9,496,2018-12-15 14:34:56
1073672089364819969,66209470,andrew mccutchen,I thought of Family Guy when you mentioned this😂. When he had theme music throughout his day https://t.co/YDh4gqNDFE,30,670,2018-12-14 20:12:28
1073203808040247297,66209470,andrew mccutchen,I am so pumped for this opportunity with the @phillies! Can’t wait to rock that Philly uni and go to battle with my… https://t.co/m5ckxTRVxM,1020,10927,2018-12-13 13:11:41
1073192624587243521,66209470,andrew mccutchen,RT @Phillies: OFFICIAL: #Phillies and outfielder Andrew McCutchen have agreed to terms on a three-year contract. The deal includes a fourth…,1414,0,2018-12-13 12:27:15
1072537757619249152,66209470,andrew mccutchen,@MStrooo6 @HDMHApparel 🤣🤣🤣,0,15,2018-12-11 17:05:02
1072536917080715265,66209470,andrew mccutchen,@MStrooo6 @HDMHApparel Mine aint changed 😂 https://t.co/ugfU6E0xdX,8,152,2018-12-11 17:01:42
1072286122603098113,66209470,andrew mccutchen,Man these #BlackOps updates have me like https://t.co/F6JHeFbd5J,62,490,2018-12-11 00:25:08
1071894967143014401,66209470,andrew mccutchen,Maskin dem faces today in Oakland aint they?,31,535,2018-12-09 22:30:49
1070118110286495744,66209470,andrew mccutchen,Go head cuzzo! 💯 https://t.co/uSidMYN55g,14,153,2018-12-05 00:50:13
1069709632338317314,66209470,andrew mccutchen,Thats amazing! Thx for sharing! https://t.co/05i2DmFG2V,37,870,2018-12-03 21:47:05
1069451540799344640,66209470,andrew mccutchen,#RefsStillblind,648,3305,2018-12-03 04:41:31
1069448984626937856,66209470,andrew mccutchen,Ok this is getting comical,65,798,2018-12-03 04:31:21
1069448718427058177,66209470,andrew mccutchen,Daaaaaaangit!,8,208,2018-12-03 04:30:18
1069436534124879872,66209470,andrew mccutchen,Refs blind,568,3780,2018-12-03 03:41:53
1069417214296670210,66209470,andrew mccutchen,@Dutch_Oven45 Ive adjusted. https://t.co/MGGJyi9vVE,1,29,2018-12-03 02:25:07
1069410160169365504,66209470,andrew mccutchen,Wooowwwwwwww. These refs blind?,630,5290,2018-12-03 01:57:05
1068691954580496384,66209470,andrew mccutchen,😲 whoa! Glad you are safe. Great perspective! https://t.co/7kDkiowE6k,9,157,2018-12-01 02:23:11
1068575544449687552,66209470,andrew mccutchen,RT @MariaHanslovan: Happy 1st birthday to our angel. This past year has been the most unbelievable journey that I’ve ever been on. Being a…,10,0,2018-11-30 18:40:37
1068505351732043781,66209470,andrew mccutchen,Kidz was killn it! https://t.co/j7xljNxJiB,4,78,2018-11-30 14:01:42
1068206539876519936,66209470,andrew mccutchen,Power Up! 🔋 https://t.co/AWBD5VQu6U,11,213,2018-11-29 18:14:20
1065721485468291078,66209470,andrew mccutchen,"As i sit here holding my son while he naps,I feel that this is the best Thanksgiving/Anniversary that I could ask f… https://t.co/33kWXTdUr7",76,4286,2018-11-22 21:39:36
1065293877404475392,66209470,andrew mccutchen,Anybody ever wake up with a random song in their head? Today’s random song of my mind is Nappy Roots- Awnaw. Yday w… https://t.co/GDY3CU22Vg,104,2896,2018-11-21 17:20:27
1064266456890789889,66209470,andrew mccutchen,Dem Steelers though!!!!,865,9247,2018-11-18 21:17:51
1063632967187214336,66209470,andrew mccutchen,Okay so those light up night fireworks were cool and all but I was on the edge of my seat for the past 19 minutes h… https://t.co/BEMexlXEEv,51,2382,2018-11-17 03:20:35
1063623204726558752,66209470,andrew mccutchen,Facts. Had to stay in a hotel https://t.co/3oJAhjIIXT,2,111,2018-11-17 02:41:47
1063525033178468352,66209470,andrew mccutchen,Anyone else without power🙋🏾‍♂️,19,531,2018-11-16 20:11:41
1062442321441161216,66209470,andrew mccutchen,@fullerjoh Just watch Barbershop or something🤦🏾‍♂️😂,0,2,2018-11-13 20:29:23
1062441568379068416,66209470,andrew mccutchen,@fullerjoh It isn’t possible to grow them out like last time if my hair isnt fully grown out evenly. Think Killmong… https://t.co/err4eT7r59,0,2,2018-11-13 20:26:23
1060707085191667712,66209470,andrew mccutchen,https://t.co/3jSqSiEv3X,453,4714,2018-11-09 01:34:10
1059471652319346693,66209470,andrew mccutchen,Anyone else hate when their butter isn’t spreadable?😂 #ChroniclesOfARestaurantPart2… https://t.co/zDd6D0GWnW,37,1231,2018-11-05 15:45:00
1059414278657191936,66209470,andrew mccutchen,@hunterpence @Cut4 https://t.co/cE3LVZWuOh,6,220,2018-11-05 11:57:01
1059413902126137344,66209470,andrew mccutchen,"To all the parents that are dealing with babies waking up earlier because of time change, I feel you https://t.co/XqRzkNJjXo",99,2183,2018-11-05 11:55:31
1059265890611617792,66209470,andrew mccutchen,@Cut4 Fixed it for you https://t.co/CMryB5bfun,575,5240,2018-11-05 02:07:23
1059212619549155328,66209470,andrew mccutchen,"Who’s gonna be in Millvale, PA. At the #BetterLateThanNeverTour tonight?! @AndyMineo @lecrae",14,283,2018-11-04 22:35:42
1057998776969900032,66209470,andrew mccutchen,Dude is smooth https://t.co/kZ6RdlCZjO,289,2199,2018-11-01 14:12:19
1057793451142602754,66209470,andrew mccutchen,I will cherish the time I spent with you. To talk to an all time great like Willie McCovey was a dream. May you res… https://t.co/Q1HQYnd8hg,1171,14222,2018-11-01 00:36:26
1056918538059948032,66209470,andrew mccutchen,"What a year it has been for baseball. This game remains, I believe, the greatest games in the world. I am so gratef… https://t.co/IL08LLT8Bn",493,9479,2018-10-29 14:39:50
1056898786189066240,66209470,andrew mccutchen,RT @mrmedina: How we treat others is how we treat Jesus.,214,0,2018-10-29 13:21:21
1056760274341019648,66209470,andrew mccutchen,For yall crowding my comments. Guess I cant be happy for my friend. I mean not like he was in my wedding or anythin… https://t.co/P8NcNNs9jt,1159,18661,2018-10-29 04:10:57
1056752575649857536,66209470,andrew mccutchen,Peearce!!!!! MVP,775,12459,2018-10-29 03:40:22
1056683215291846657,66209470,andrew mccutchen,Thx to everyone that submitted a #Cutchgif. More giveaways to come!,2,379,2018-10-28 23:04:45
1056682775259025414,66209470,andrew mccutchen,And Winner #5 https://t.co/oghrAxifFV,35,695,2018-10-28 23:03:00
1056682608204099591,66209470,andrew mccutchen,Winner #4 https://t.co/Rwm4PqSiJR,13,397,2018-10-28 23:02:20
1056682537785925632,66209470,andrew mccutchen,Winner #3 https://t.co/aNdS64ux3Y,11,287,2018-10-28 23:02:03
1056682446215921664,66209470,andrew mccutchen,Winner #2 https://t.co/zqNJZNUHlW,12,289,2018-10-28 23:01:42
1056682261272240129,66209470,andrew mccutchen,Winner #1 of #Cutchgif https://t.co/8oKQMTjPkl,21,423,2018-10-28 23:00:57
1056622602360406016,66209470,andrew mccutchen,Yea I think thats it https://t.co/YoYt1Lmzon,9,206,2018-10-28 19:03:54
1056609820147625986,66209470,andrew mccutchen,Ive been trying to figure this out for years. What does Big Ben say after he says “Blue 80?”,201,2552,2018-10-28 18:13:06
1056571504912142336,66209470,andrew mccutchen,I said once I hit one million followers that I’d do a giveaway. So send your best Gif of me using the hashtag… https://t.co/KBxJFsvTkF,112,1761,2018-10-28 15:40:51
1056509580124045312,66209470,andrew mccutchen,Steve Pearce. We were both drafted by the Pirates in 2005. Came up thru the system together. We lived right down th… https://t.co/jU0a1DBPsX,233,3375,2018-10-28 11:34:47
1056355614455144449,66209470,andrew mccutchen,"I know this city well enough to know we will all mourn together, pray together and grow stronger together. To the v… https://t.co/JAAoMcZjDV",2160,19713,2018-10-28 01:22:59
1055951039441059841,66209470,andrew mccutchen,They all bangerz but #BakerAct is 🔥 https://t.co/1dmXSUZjF7,7,109,2018-10-26 22:35:21
1055915901860618240,66209470,andrew mccutchen,@PaRappaTheRabbi @AndyLChapmanLA Hi Weird Brother of Prime Rib,2,39,2018-10-26 20:15:43
1055911596084658176,66209470,andrew mccutchen,Since yall aint say what up to the other players... Hi Báez and (stab in the dark here w/ this guess) Madson https://t.co/oKqZuzXWIK,95,1228,2018-10-26 19:58:37
1055813192092393472,66209470,andrew mccutchen,@Brandon_Warne Thats a good one https://t.co/rpVUnBuzYZ,0,7,2018-10-26 13:27:35
1055527030731743233,66209470,andrew mccutchen,@TrentonThunder 🤔hmmm,0,49,2018-10-25 18:30:29
1055525030468161541,66209470,andrew mccutchen,"If a person calls me and I answer the phone and the 1st thing they say is,” Hey, hold up real quick.” I’ll hang up… https://t.co/tWNe4vosW1",166,2096,2018-10-25 18:22:32
1055495753098018818,66209470,andrew mccutchen,@KellyJovenitti @RocketLeague Hit me with that friend code,0,1,2018-10-25 16:26:12
1055495686530056192,66209470,andrew mccutchen,@TJenkins122 Gimme ur friend code. We can game it up later on,0,0,2018-10-25 16:25:56
1055258367713783808,66209470,andrew mccutchen,@chuck_hardwood What u mean? I live here so technically Im back,1,98,2018-10-25 00:42:55
1055256105377562624,66209470,andrew mccutchen,Every stadium should have that home plate over/head angle,56,1454,2018-10-25 00:33:55
1055242057621692416,66209470,andrew mccutchen,@joshwertheim @RocketLeague Only thing I saved was my arse from hitting the floor after I came to my senses and put the switch down,0,14,2018-10-24 23:38:06
1055239402333659136,66209470,andrew mccutchen,@MAndujarPapa Whats your phone #. I never got it,64,1075,2018-10-24 23:27:33
1055239122791682049,66209470,andrew mccutchen,Have you Ever played @RocketLeague on your Nintendo Switch while walking at the same time? I highly encourage you t… https://t.co/3rGFElPTni,58,920,2018-10-24 23:26:26
1052366479772012544,66209470,andrew mccutchen,When the holy spirit hit you in church... https://t.co/MNUCJCQKvX,456,3426,2018-10-17 01:11:35
1051649712502333440,66209470,andrew mccutchen,Crazy JBJ doesnt have a gold glove yet. Dude plays some of the best defense,1307,10591,2018-10-15 01:43:24
1051564548019408896,66209470,andrew mccutchen,Woooowwww! #HereWeGo,475,4319,2018-10-14 20:05:00
1051311920375062528,66209470,andrew mccutchen,Joe😂😂😂,166,1850,2018-10-14 03:21:08
1051301196684771328,66209470,andrew mccutchen,"The best base stealer in the history of the game. If replay was a factor, would he be safe or out?  https://t.co/M29I3YCyXh",30,498,2018-10-14 02:38:32
1051296988657057792,66209470,andrew mccutchen,@DPowell12345 @EvanDrellich you can still pop off the bag sliding feet first(slipped on the base/cleat got stuck in… https://t.co/toU9XyGpkA,2,122,2018-10-14 02:21:48
1051281813258338304,66209470,andrew mccutchen,You’re literally putting impossible standards on a runner trying to steal a base. If momentum takes your hand past… https://t.co/2uHRo3ALJA,886,7958,2018-10-14 01:21:30
1050726717395034112,66209470,andrew mccutchen,Really nice to see this on @Google #RobertoClemente https://t.co/gGfoxpEKPt,995,8314,2018-10-12 12:35:45
1049903263825440771,66209470,andrew mccutchen,Well... happy birthday to me. I got some work to do,404,9580,2018-10-10 06:03:39
1048665232011415552,66209470,andrew mccutchen,RT @chevrolet: Chances are you know someone impacted by #breastcancer. RT or post using #IDriveFor this October and we’ll contribute $5 to…,3423,0,2018-10-06 20:04:09
1047480279231860736,66209470,andrew mccutchen,@WayneTwentyOcho @Casper https://t.co/lt589uUb8l,75,1194,2018-10-03 13:35:34
1047117745693839361,66209470,andrew mccutchen,@billgarrison24 I didnt know what Hocus Pocus or Halloweentown was til i met my wife🤣🤣🤣 best believe it’ll be on the tv this Halloween too,1,53,2018-10-02 13:34:59
1046942918328692736,66209470,andrew mccutchen,Why did I just sit here and watch #DirtyDancing with my wife? Saw a few black people at the end of the movie though😭,129,3038,2018-10-02 02:00:17
1046448436185366528,66209470,andrew mccutchen,The time was short but man did I enjoy my time with @hunterpence. He was always a guy I admired from the other side… https://t.co/YT6nj6bwcs,303,3677,2018-09-30 17:15:23
1046444137682219008,66209470,andrew mccutchen,Or 3 times 👀 https://t.co/uhJrjMefEt,182,1222,2018-09-30 16:58:19
1045744556619255809,66209470,andrew mccutchen,When I listen to Lil Wayne #Uproar #TheCarterV https://t.co/60OUNt3QCU,139,828,2018-09-28 18:38:25
1045424756340793345,66209470,andrew mccutchen,https://t.co/NDAmpzK0Fx,1348,8782,2018-09-27 21:27:39
1044785533224976384,66209470,andrew mccutchen,Def gotta talk about that Turf Monster in the 6th inning tonight🤣 stay tuned on my IG,163,3022,2018-09-26 03:07:36
1042487197079924742,66209470,andrew mccutchen,Thanks you @mppiroli for coming thru once again! I appreciate you more than you know! https://t.co/KRuBptPZgN,21,633,2018-09-19 18:54:50
1041859821430026240,66209470,andrew mccutchen,Hahahaha 🙌🏾🙌🏾 https://t.co/fU7O1SkAM7,11,300,2018-09-18 01:21:52
1041326891658084352,66209470,andrew mccutchen,I 👀 u cuzzo! 🔥 @rk_fulse https://t.co/5DpHHLMLZY,25,203,2018-09-16 14:04:12
1039576145182838785,66209470,andrew mccutchen,"Sept. 11, 2001. I remember being in my classroom. My teacher got up in a panic to turn the tv on. I looked up and I… https://t.co/8UixjMdtZS",243,2941,2018-09-11 18:07:22
1038335143360921600,66209470,andrew mccutchen,https://t.co/0d9fG2WERr,3771,24064,2018-09-08 07:56:04
1038307575157075968,66209470,andrew mccutchen,Mac Miller was Pittsburgh. My last encounter w/ him was when I was on the Pirates and he came to a game in LA. He s… https://t.co/jiva56xZvT,3993,34530,2018-09-08 06:06:31
1038160830108323840,66209470,andrew mccutchen,@fullerjoh What da flip!??!? What kinda sorcery is this?,4,160,2018-09-07 20:23:24
1037904248418127872,66209470,andrew mccutchen,Finally got my luggage!,385,8715,2018-09-07 03:23:50
1035626209789394944,66209470,andrew mccutchen,Just gonna take me a sec to get used to my freshly shaved face😂. Other than that...let’s go!,3688,26035,2018-08-31 20:31:44
1035625946718515201,66209470,andrew mccutchen,"Now, I’m ready to throw the pinstripes on and get to work. @Yankees let’s go!",4648,24199,2018-08-31 20:30:41
1035624799991619584,66209470,andrew mccutchen,"Thank you ⁦@SFGiants⁩ for the love and support you gave not only to me, but my family as well. To see this everyday… https://t.co/Put8WPMJ83",1897,17164,2018-08-31 20:26:07
1034208685801627649,66209470,andrew mccutchen,RT @PlayBall: The @Chevrolet #PlayBall Reporter got the best seats in the house — on the field with the pros. Take a look for yourself! #ad…,17,0,2018-08-27 22:39:00
1033765257536102400,66209470,andrew mccutchen,Zoom is from a screen name I had in High School. My uncle saw it and started calling me Zoom from that day forward… https://t.co/YgYZwiRAdg,165,3314,2018-08-26 17:16:58
1033566006432608258,66209470,andrew mccutchen,#PlayersWeekend #MLB https://t.co/iUms6sstKm,86,1730,2018-08-26 04:05:13
1030514271636148224,66209470,andrew mccutchen,@MattE_Diaz I just remember your reaction 😳😳😳 hahahahahaha. You Basically told me to get out of the cage and go home,10,385,2018-08-17 17:58:43
1030204774833168384,66209470,andrew mccutchen,I FR still be watching #BlackPanther like it came out yesterday.,50,1141,2018-08-16 21:28:53
1029075370744500229,66209470,andrew mccutchen,@thederekminor always speaking that truth! #TheTrap https://t.co/YfHYp7zlkH,0,16,2018-08-13 18:41:02
1027585015750701056,66209470,andrew mccutchen,"RT @AAlliance_SAID: @TheCUTCH22 Thank you for making a child that you met very happy, &amp; our entire patient community enjoyed seeing you wea…",30,0,2018-08-09 15:58:54
1026535433453199360,66209470,andrew mccutchen,"My wife and I just threw a wet diaper back and forth for 15 minutes. Not only that, she was holding the baby while… https://t.co/sXXkX6ie6Z",919,12778,2018-08-06 18:28:14
1024822777927282688,66209470,andrew mccutchen,"Humbled to have played ball with
these #FutureStars at the @chevrolet Youth Baseball clinic. #ChevyBaseball… https://t.co/RZ9sFKFLWY",45,1136,2018-08-02 01:02:45
1024453011899265025,66209470,andrew mccutchen,@mdbaugh88 😂 bro he can wear it all he wants. I aint in the https://t.co/R07ClIrHhn,120,1684,2018-08-01 00:33:26
1024050145116090369,66209470,andrew mccutchen,RT @AndyMineo: My friend &amp; fellow producer @Lael_sounds just lost his entire house &amp; home studio in a Cali fire. I know what its like to ma…,119,0,2018-07-30 21:52:35
1021829055002304512,66209470,andrew mccutchen,Gonna be on my IG posting more stories than I normally do. Okay bye,23,822,2018-07-24 18:46:46
1021828616924016640,66209470,andrew mccutchen,@timmysci @thisisinsider @businessinsider My man👍,0,1,2018-07-24 18:45:01
1021622968697335808,66209470,andrew mccutchen,@thisisinsider @businessinsider Song?,0,6,2018-07-24 05:07:51
1021597561226969089,66209470,andrew mccutchen,Man this is cool. I applaud that👏🏾👏🏾. https://t.co/cDvY5fW1CT,660,7523,2018-07-24 03:26:53
1020159731715850240,66209470,andrew mccutchen,@J_Rose007 U gettin it bro. 🏃🏾💨,1,2,2018-07-20 04:13:28
1020159092613005313,66209470,andrew mccutchen,@SuperAgroCraig @HatClub Underrated tweet😂,0,4,2018-07-20 04:10:55
1019283192941981696,66209470,andrew mccutchen,Double to left https://t.co/x1FF99q8Kk,37,702,2018-07-17 18:10:25
1017895380019625984,66209470,andrew mccutchen,@prblmylastlogin @KALEBMITCHELL Big Facts!,1,0,2018-07-13 22:15:44
1017894928179978243,66209470,andrew mccutchen,@Jackson_Marwitz @KALEBMITCHELL @lecrae get back right and now going to add @KALEBMITCHELL “Keep Up.”,0,1,2018-07-13 22:13:57
1017894591016497154,66209470,andrew mccutchen,RT @giantscommunity: The 2018 #JRGiants #StretchDrive is underway at https://t.co/4nFSikWR8b - Donate $50 &amp; you will receive a @TheCUTCH22…,29,0,2018-07-13 22:12:36
1017820420433571845,66209470,andrew mccutchen,Eyy dont 😴 on him! 🔥🔥@KALEBMITCHELL https://t.co/XEC4cVQNqH,9,73,2018-07-13 17:17:53
1017593647024431104,66209470,andrew mccutchen,@BETMusic Buddy eating dry cereal with a spoon😂😂😂,13,301,2018-07-13 02:16:46
1016462163756572672,66209470,andrew mccutchen,🤣🤣🤣🤣 https://t.co/wZEcTeZMCZ,112,1144,2018-07-09 23:20:39
1016178783840190464,66209470,andrew mccutchen,Vote Belt. Vote Belt. Vote Belt. https://t.co/L01uMkEp6D,344,2383,2018-07-09 04:34:36
1013587299525775360,66209470,andrew mccutchen,Dang https://t.co/r1vpEE5L2A,378,3395,2018-07-02 00:56:58
1012211324082745344,66209470,andrew mccutchen,Brandon flippin Crawford!🙌🏾🙌🏾👏🏾👏🏾🔥🔥,429,4674,2018-06-28 05:49:20
1011648994580164609,66209470,andrew mccutchen,@MR_Hershey23 @FanMorningShow @AltoonaCurve I always looked forward to Guitar Hero nights with the Hershey’s!,1,137,2018-06-26 16:34:50
1011072185492885509,66209470,andrew mccutchen,Big time HP! https://t.co/GrjcfIxKqf,147,2445,2018-06-25 02:22:48
1010261805552189440,66209470,andrew mccutchen,People always ask me what do I do with my free time...look up boob stuff for my wife https://t.co/Z59NR3YQ9q,338,5589,2018-06-22 20:42:38
1010198120020389888,66209470,andrew mccutchen,That @lecrae “Let the Trap say Amen” album got me n my boyz like 🔥🔥🔥 https://t.co/mpryDbX0Hp,176,930,2018-06-22 16:29:35
1008402715662151680,66209470,andrew mccutchen,Happy Father’s day! It’s my first one and man do I love it! https://t.co/qEGC0UC1tf,524,13732,2018-06-17 17:35:17
1006011615064543233,66209470,andrew mccutchen,@MariaHanslovan VERY! 🙅🏾‍♂️,6,270,2018-06-11 03:13:54
1006009273573347328,66209470,andrew mccutchen,😂 https://t.co/C3PtMdv96t,133,1870,2018-06-11 03:04:36
1005861902512283648,66209470,andrew mccutchen,Thats my parents too😭 and now Im like that with my wife. I swear it’s hereditary haha https://t.co/QUHHgqq1gp,39,909,2018-06-10 17:19:00
1005641177759182848,66209470,andrew mccutchen,RT @Dutch_Oven45: Going live on @Twitch with @TheCUTCH22 with some @CallofDuty #gameon #callofdutylife # https://t.co/strsVlz9ha,7,0,2018-06-10 02:41:55
1005308131117883393,66209470,andrew mccutchen,Congrats to the @warriors! Cant wait to see that parade! #DubNation,265,3176,2018-06-09 04:38:30
1005151755666063360,66209470,andrew mccutchen,@Cut4 @WarriorsB8sball  https://t.co/ZECvVuzaxM,13,294,2018-06-08 18:17:08
1005137078227742721,66209470,andrew mccutchen,"He took the time out for lil nervous ole me years ago. He was a busy man, but he was a nice,down to earth guy. I wi… https://t.co/FFo2ycTOMy",286,3112,2018-06-08 17:18:48
1003456454966177793,66209470,andrew mccutchen,Refs Blowing these whistles late,61,891,2018-06-04 02:00:36
1002967601419452416,66209470,andrew mccutchen,Get better @bbelt9 🙏,169,1962,2018-06-02 17:38:05
1002391226321022977,66209470,andrew mccutchen,This game though 😳,75,1663,2018-06-01 03:27:46
1001508607114932224,66209470,andrew mccutchen,Here’s your kid’s chance to show off their skills! Don’t miss your opportunity to win a trip to the 2018 All-Star G… https://t.co/31M2nCIjQA,8,94,2018-05-29 17:00:33
1001171136749617153,66209470,andrew mccutchen,I cant imagine what those who have served/serve have gone thru. What they’re families go thru.The things they have… https://t.co/y3QbZIMQ6O,786,6290,2018-05-28 18:39:34
